ISBN_13,PUBL_DATE,PUBL_MONTH,D14_SALE,CATEG_NO,CATEG_NM,AU_CNT,AU_NO,AU_W_CNT,AU_S_CNT,AU_S_AVG,PU_NO,PU_W_CNT,PU_S_CNT,PU_S_AVG,BK_PRICE,BSPT_BIZ,BSPT_LIB,BSPT_SLF,BSPT_LIT,F_INCOME,CSMP_EXP,GRCR_EXP,BOOK_EXP,BK_S_PRD,BK_A_PRD,BK_S_RTL,BK_S_OLN,CSTMR_PI,CSTMR_PP,UNEMPLOY,AU_BS_W1,AU_BS_W2,AU_BS_W3,AU_BS_W4,AU_BS_SC,PU_BS_W1,PU_BS_W2,PU_BS_W3,PU_BS_W4,PU_BS_SC,AU_S_12M,AU_S_06M,AU_S_03M,AU_S_01M,PU_S_12M,PU_S_06M,PU_S_03M,PU_S_01M
9.78893E+12,20130108,201301,2,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.78893E+12,20130108,201301,2,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.78893E+12,20130108,201301,1,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.78893E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,3,0,0.9,0,0,0,0,14703,7026,3453,950
9.78893E+12,20130109,201301,3,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,3,0,0.9,0,0,0,0,14703,7026,3453,950
9.78893E+12,20130109,201301,1,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,3,0,0.9,0,0,0,0,14703,7026,3453,950
9.78893E+12,20130109,201301,1,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,3,0,0.9,0,0,0,0,14703,7026,3453,950
9.78897E+12,20130109,201301,3,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,1,1,0.7,0,0,0,0,39602,23919,11484,3733
9.78895E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,1102,814,6832,8.4,37000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,487,162,49
9.78897E+12,20130109,201301,32,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,24000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2517,1111,473
9.78896E+12,20130109,201301,2,1006,193;9.GP,1,,0,0,0,274,236,43468,184.2,12000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6646,5072,4414,680
9.78896E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,6531,389,17770,45.7,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,856,310,64
9.789E+12,20130109,201301,49,1006,193;9.GP,1,,0,0,0,163798,60,2905,48.4,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,428,428,176
9.78899E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,143791,11,74,6.7,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,40,39,2
9.78895E+12,20130109,201301,7,1006,193;9.GP,1,,0,0,0,102836,856,58204,68,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12182,6124,3445,991
9.78895E+12,20130109,201301,7,1006,193;9.GP,1,,0,0,0,102836,856,58204,68,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12182,6124,3445,991
9.78893E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21371,9781,5035,1652
9.78893E+12,20130109,201301,5,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21371,9781,5035,1652
9.78893E+12,20130109,201301,5,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21371,9781,5035,1652
9.78893E+12,20130109,201301,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78893E+12,20130109,201301,4,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78893E+12,20130109,201301,4,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.789E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,153147,46,973,21.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,622,612,184
9.789E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,153147,46,973,21.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,622,612,184
9.78897E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2517,1111,473
9.78897E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2517,1111,473
9.78897E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2517,1111,473
9.78897E+12,20130109,201301,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2517,1111,473
9.78893E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,3,0,0.9,0,0,0,0,14703,7026,3453,950
9.78897E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,1,1,0.7,0,0,0,0,39602,23919,11484,3733
9.78897E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,1,1,0.7,0,0,0,0,39602,23919,11484,3733
9.78893E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,1071,1415,10798,7.6,59000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,903,387,149
9.78896E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,1367,931,17237,18.5,21000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,1354,671,260
9.78899E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,3935,61,2150,35.2,16000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,49,7,1
9.78897E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,104870,1723,19786,11.5,16000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5695,2483,1146,352
9.78899E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,95277,34,1593,46.9,15000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,56,26,7
9.789E+12,20130110,201301,5,1006,193;9.GP,1,,0,0,0,154163,48,1600,33.3,15000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,469,397,114
9.78896E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,8287,1029,9356,9.1,15000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,963,405,124
9.789E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,137564,33,203,6.2,15000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,44,25,7
9.78898E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,1350,588,12180,20.7,14000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,630,201,71
9.78899E+12,20130110,201301,13,1006,193;9.GP,1,,0,0,0,101862,52,5806,111.7,13500,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,372,163,58
9.789E+12,20130110,201301,24,1006,193;9.GP,1,,0,0,0,149264,17,4176,245.6,13000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,231,15,0
9.78897E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,106989,48,1323,27.6,12000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,428,68,19
9.78899E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,104129,124,1914,15.4,12000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,151,101,31
9.789E+12,20130110,201301,13,1006,193;9.GP,1,,0,0,0,146108,76,2552,33.6,11000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,747,345,126
9.789E+12,20130110,201301,14,1006,193;9.GP,1,,0,0,0,146108,76,2552,33.6,11000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,747,345,126
9.78899E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,3028,31,5,0.2,11000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.789E+12,20130110,201301,11,1006,193;9.GP,1,,0,0,0,122712,37,4527,122.4,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416,683,261,48
9.78894E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,453,160,592,3.7,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,32,14,3
9.789E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,105656,78,288,3.7,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,17,2
9.789E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,103817,15,4373,291.5,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,231,175,151
9.78897E+12,20130110,201301,8,1006,193;9.GP,1,,0,0,0,146189,117,6997,59.8,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3182,1690,913,327
9.789E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,166773,88,1734,19.7,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.78898E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,75,908,182288,200.8,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12862,5594,2685,1021
9.78898E+12,20130110,201301,3,1006,193;9.GP,1,,0,0,0,75,908,182288,200.8,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12862,5594,2685,1021
9.78898E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,75,908,182288,200.8,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12862,5594,2685,1021
9.78895E+12,20130110,201301,20,1006,193;9.GP,1,,0,0,0,102836,856,58204,68,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12182,6124,3445,991
9.78893E+12,20130110,201301,7,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21371,9781,5035,1652
9.789E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,95468,163,6444,39.5,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,427,179,73
9.789E+12,20130110,201301,1,1006,193;9.GP,1,,0,0,0,95468,163,6444,39.5,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,427,179,73
9.78893E+12,20130110,201301,4,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78893E+12,20130110,201301,3,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78897E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,2517,1111,473
9.789E+12,20130110,201301,11,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,1476,741,301
9.789E+12,20130110,201301,12,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,1476,741,301
9.78893E+12,20130110,201301,2,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.78893E+12,20130110,201301,3,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.789E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,111002,15,40,2.7,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,9,2
9.789E+12,20130110,201301,0,1006,193;9.GP,1,,0,0,0,104331,20,31,1.6,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.78894E+12,20130111,201301,3,1006,193;9.GP,1,,0,0,0,21,2593,2271667,876.1,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,6,6,7,4,5.5,0,0,0,0,241245,122307,66838,25924
9.78897E+12,20130111,201301,2,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,1,1,0.7,0,0,0,0,39602,23919,11484,3733
9.78897E+12,20130111,201301,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,1,1,0.7,0,0,0,0,39602,23919,11484,3733
9.789E+12,20130111,201301,0,1006,193;9.GP,1,,0,0,0,137487,44,137,3.1,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,30,10
9.78897E+12,20130111,201301,83,1006,193;9.GP,1,,0,0,0,107496,133,27971,210.3,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6728,2742,1249,395
9.78897E+12,20130111,201301,83,1006,193;9.GP,1,,0,0,0,107496,133,27971,210.3,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6728,2742,1249,395
9.789E+12,20130111,201301,39,1006,193;9.GP,1,,0,0,0,164079,37,1122,30.3,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,53
9.78896E+12,20130111,201301,0,1006,193;9.GP,1,,0,0,0,12793,598,17873,29.9,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,851,409,108
9.78893E+12,20130111,201301,2,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78893E+12,20130111,201301,0,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.789E+12,20130111,201301,0,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,1476,741,301
9.789E+12,20130111,201301,2,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,1476,741,301
9.78893E+12,20130111,201301,1,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.78893E+12,20130111,201301,1,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,1192,470,133
9.78897E+12,20130111,201301,0,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,979,462,151
9.789E+12,20130112,201301,0,1006,193;9.GP,1,,0,0,0,168938,1,8,8,15000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.789E+12,20130112,201301,0,1006,193;9.GP,1,,0,0,0,155311,2,0,0,10000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.78893E+12,20130112,201301,35,1006,193;9.GP,1,,0,0,0,105812,95,18216,191.7,9000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696,1074,624,176
9.78893E+12,20130112,201301,0,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78893E+12,20130112,201301,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78893E+12,20130112,201301,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,7373,5043,1351
9.78898E+12,20130113,201301,0,1006,193;9.GP,1,,0,0,0,506,901,16396,18.2,28000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,935,339,131
9.78893E+12,20130113,201301,0,1006,193;9.GP,2,158697,2,0,0,169365,32,755,23.6,20000,25.9,22.1,61.3,132.8,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.78893E+12,20130114,201301,0,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,3,0,0,0.6,0,0,0,0,14703,7026,3453,950
9.78893E+12,20130114,201301,4,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,3,0,0,0.6,0,0,0,0,14703,7026,3453,950
9.78893E+12,20130114,201301,4,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,3,0,0,0.6,0,0,0,0,14703,7026,3453,950
9.78893E+12,20130114,201301,7,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,3,0,0,0.6,0,0,0,0,14703,7026,3453,950
9.78897E+12,20130114,201301,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,1,1,0,0.5,0,0,0,0,39602,23919,11484,3733
